,Start date,End date,Biomass [MWh] Calculated resolutions,Hydropower [MWh] Calculated resolutions,Wind offshore [MWh] Calculated resolutions,Wind onshore [MWh] Calculated resolutions,Photovoltaics [MWh] Calculated resolutions,Other renewable [MWh] Calculated resolutions,Nuclear [MWh] Calculated resolutions,Lignite [MWh] Calculated resolutions,Hard coal [MWh] Calculated resolutions,Fossil gas [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions,Other conventional [MWh] Calculated resolutions,Year
1373,2018-10-05,2018-10-06,110103.75,36695.25,50394.0,175362.0,155980.25,3425.0,188679.25,310898.0,325884.75,113783.25,28490.5,43387.75,2018
1374,2018-10-06,2018-10-07,110037.25,35048.0,29468.25,149632.0,125386.75,3389.75,191162.0,281887.75,280698.0,90115.5,19555.0,42012.0,2018
1375,2018-10-07,2018-10-08,108610.75,33147.25,37321.25,186741.25,92468.5,3386.5,188424.0,289834.25,186119.0,80133.0,21597.0,42725.75,2018
1376,2018-10-08,2018-10-09,102918.5,34216.0,95174.25,99976.75,115605.25,3365.25,191142.0,310657.25,338501.75,146410.5,39871.75,44686.25,2018
1377,2018-10-09,2018-10-10,102893.75,34849.5,77961.75,91432.75,106616.5,3356.75,186537.0,315314.0,369072.0,190624.5,28913.75,44247.75,2018
1378,2018-10-10,2018-10-11,102507.75,33795.0,31704.0,203957.25,131029.0,3325.0,189038.25,340080.25,333398.25,139868.75,24799.0,42178.5,2018
1379,2018-10-11,2018-10-12,101849.25,33898.75,75893.75,312061.25,131699.75,3315.5,182074.25,355306.75,247680.75,108072.25,21113.25,42262.0,2018
1380,2018-10-12,2018-10-13,102655.25,33177.75,85932.25,242594.25,134785.0,3339.75,182994.0,356956.0,267426.0,116216.75,32365.0,41777.25,2018
1381,2018-10-13,2018-10-14,101958.25,29594.5,95546.25,258298.75,137382.25,3421.0,173639.0,345815.5,105827.5,77368.0,20088.5,35894.0,2018
1382,2018-10-14,2018-10-15,101425.0,27239.75,75749.5,334093.75,137122.25,3422.25,187946.5,278372.5,61918.75,66340.75,15974.25,33515.75,2018
1383,2018-10-15,2018-10-16,101497.0,27819.25,18509.25,156349.0,124528.0,3421.0,185828.25,365295.25,318008.0,157948.25,26818.5,34792.75,2018
1384,2018-10-16,2018-10-17,104650.5,34911.25,14412.5,36601.5,108042.0,3442.25,188528.75,379699.5,377431.5,196444.25,35960.0,34223.25,2018
1385,2018-10-17,2018-10-18,107154.5,33693.5,14844.0,38125.5,116466.25,3459.5,188630.5,374884.75,372983.75,204295.25,25639.5,41387.0,2018
1386,2018-10-18,2018-10-19,106635.25,30714.25,32360.25,113697.5,85440.0,3485.75,188556.25,369283.75,360136.5,194276.0,22469.75,40583.0,2018
1387,2018-10-19,2018-10-20,111012.5,32750.0,4058.25,53991.5,86407.5,3470.25,188684.5,393032.25,345884.5,204953.25,26960.25,41215.75,2018
1388,2018-10-20,2018-10-21,112869.25,29389.75,29615.5,82425.75,86940.75,3431.5,189712.75,389191.75,241527.75,133317.25,14641.5,39704.75,2018
1389,2018-10-21,2018-10-22,112851.5,27591.75,53935.0,82687.5,103526.75,3503.5,188412.75,392459.0,172651.0,96796.25,18842.5,39794.5,2018
1390,2018-10-22,2018-10-23,112968.75,30373.25,96277.25,222384.75,81701.0,3506.5,184644.5,401840.75,225808.0,132067.75,34960.5,35495.75,2018
1391,2018-10-23,2018-10-24,111464.25,28344.75,89832.75,735871.75,28192.5,3474.75,175579.0,310880.75,128871.0,91819.25,21141.0,39859.5,2018
1392,2018-10-24,2018-10-25,112790.5,27743.0,100355.25,590864.75,38537.25,3442.25,171379.5,326370.0,149694.25,120239.0,31545.75,39585.0,2018
1393,2018-10-25,2018-10-26,114963.5,30816.25,87803.5,513251.25,36799.75,3449.0,175132.25,351381.25,178885.25,117232.75,19102.0,35109.0,2018
1394,2018-10-26,2018-10-27,115885.0,28758.0,81354.5,322587.25,51662.0,3469.25,187843.25,377037.25,198120.25,132055.0,20011.0,35123.75,2018
1395,2018-10-27,2018-10-28,115710.25,29145.0,75081.75,308737.5,37145.5,3511.5,185245.75,378315.25,149982.0,96011.75,25006.0,32698.0,2018
1396,2018-10-28,2018-10-29,119807.25,32535.25,76248.75,394647.5,27395.75,3667.0,200411.75,411121.5,74313.25,79092.75,13556.0,33181.5,2018
1397,2018-10-29,2018-10-30,114580.5,43242.5,102214.0,466334.5,15993.75,3493.5,187357.75,370033.25,133391.0,120039.25,38663.0,41776.5,2018
1398,2018-10-30,2018-10-31,115238.0,44513.5,96018.0,622492.25,43385.5,3481.5,180664.0,333362.75,100119.25,100604.25,22131.25,38720.5,2018
1399,2018-10-31,2018-11-01,115392.5,42020.5,61168.5,398328.75,78591.75,3516.5,180155.0,351033.75,165773.5,120885.5,34641.5,39629.5,2018
1400,2018-11-01,2018-11-02,115710.0,35463.5,69161.25,225751.25,44723.25,3626.75,190455.5,377643.25,176013.5,118328.0,18053.5,41580.25,2018
1401,2018-11-02,2018-11-03,115807.75,33872.0,71421.75,258684.25,55987.0,3648.75,190552.0,329211.5,223947.0,147226.0,23709.0,41201.0,2018
1402,2018-11-03,2018-11-04,116789.25,31801.5,57359.75,100646.25,56750.5,3635.75,191983.0,353016.75,230414.0,131592.25,11240.25,41586.25,2018
1403,2018-11-04,2018-11-05,116280.25,31142.25,52755.25,142584.5,22226.25,3633.5,191173.0,354427.75,180660.0,112250.25,19107.25,41698.0,2018
1404,2018-11-05,2018-11-06,115700.25,33263.5,42835.25,167150.0,45461.5,3600.0,187752.25,377715.5,286770.5,193288.5,29459.5,42567.75,2018
1405,2018-11-06,2018-11-07,115094.5,31945.25,46263.75,195128.5,70836.5,3581.0,189432.0,378154.5,285315.75,197986.25,21318.25,41709.0,2018
1406,2018-11-07,2018-11-08,115489.0,32252.5,67734.0,207670.75,80605.5,3572.0,190062.25,379578.0,271063.5,177957.5,19733.5,42360.25,2018
1407,2018-11-08,2018-11-09,115695.5,33043.5,55508.25,123152.5,44318.25,3626.5,213117.5,375773.5,311537.75,210023.5,27995.75,43524.0,2018
1408,2018-11-09,2018-11-10,116166.5,35395.5,53069.75,182222.5,34655.0,3649.75,222198.75,373555.25,295433.75,201336.75,26182.0,42834.0,2018
1409,2018-11-10,2018-11-11,116493.0,31368.5,101313.5,392276.5,35838.25,3656.5,215047.25,310274.0,98388.25,99712.75,16841.25,41511.75,2018
1410,2018-11-11,2018-11-12,116699.5,29474.0,105439.0,429771.0,42740.75,3640.5,205374.5,263234.0,78940.25,89688.75,12138.0,42200.75,2018
1411,2018-11-12,2018-11-13,116594.75,31407.0,44651.0,279068.75,41931.25,3635.0,213813.0,362883.0,243622.75,139303.25,30228.5,37024.75,2018
1412,2018-11-13,2018-11-14,114058.0,31848.5,84049.25,396611.5,23392.5,3634.0,210661.0,376487.5,248710.25,135361.25,17710.75,40879.0,2018
1413,2018-11-14,2018-11-15,114318.5,34368.0,74745.0,173231.25,49395.25,3635.75,218252.75,382823.5,325152.25,187362.25,26739.75,40955.0,2018
1414,2018-11-15,2018-11-16,117255.5,33478.75,33108.5,148445.25,44127.5,3671.5,223586.25,401588.25,360571.25,201820.5,27877.25,42886.75,2018
1415,2018-11-16,2018-11-17,117718.5,31973.0,41092.75,321944.5,75882.75,3681.25,223426.75,393157.0,270312.5,144772.5,20788.0,42855.0,2018
1416,2018-11-17,2018-11-18,117593.5,29975.5,71403.25,385892.75,80901.5,3615.5,176197.25,227466.0,134625.0,89305.75,10448.0,41934.75,2018
1417,2018-11-18,2018-11-19,118179.25,28227.75,61812.75,300800.75,69173.25,3608.0,223494.5,358096.75,150747.0,98490.25,9639.75,41403.5,2018
1418,2018-11-19,2018-11-20,117857.5,31584.75,94578.5,571508.5,18837.5,3591.0,219791.0,317171.75,188783.25,134869.5,26135.25,42229.5,2018
1419,2018-11-20,2018-11-21,117141.5,34501.25,78061.25,667331.75,22046.25,3657.5,209357.75,306256.0,180828.25,131885.0,19170.75,41646.5,2018
1420,2018-11-21,2018-11-22,117917.0,39154.5,100329.0,308486.0,16574.5,3673.25,219127.5,359216.25,274172.0,195187.5,29392.25,39846.5,2018
1421,2018-11-22,2018-11-23,118100.75,40620.25,68579.25,124346.75,20622.0,3669.5,224705.0,376330.75,361103.5,264896.25,33975.25,43939.5,2018
1422,2018-11-23,2018-11-24,118293.5,40487.75,17558.5,81869.0,29986.0,3675.5,224592.5,383583.5,386273.5,270493.75,30856.25,44193.25,2018
1423,2018-11-24,2018-11-25,118403.5,33186.5,19802.0,91765.5,16337.75,3597.0,224871.5,358912.0,320771.25,195976.0,24493.5,42831.75,2018
1424,2018-11-25,2018-11-26,117221.25,27082.5,64158.5,105342.75,21645.5,3609.25,221954.0,361644.0,267645.5,147693.75,10895.5,45398.75,2018
1425,2018-11-26,2018-11-27,115881.25,35274.75,59454.25,190448.0,11102.75,3629.0,223701.75,367103.75,312337.5,237398.75,32096.75,44860.0,2018
1426,2018-11-27,2018-11-28,116009.75,36542.0,53116.5,86012.75,15975.25,3649.5,224457.0,385900.75,360059.25,264030.75,30787.0,46386.75,2018
1427,2018-11-28,2018-11-29,116959.75,34474.5,97830.25,423606.0,35068.0,3651.25,221618.0,364535.25,258324.75,178694.25,27837.25,42332.75,2018
1428,2018-11-29,2018-11-30,114978.75,29984.75,80919.75,577902.25,31406.5,3652.0,216549.75,319963.75,205832.0,145081.0,19551.0,41885.75,2018
1429,2018-11-30,2018-12-01,110023.0,27060.5,105011.75,350047.0,12406.75,3640.5,218406.0,359209.5,206811.75,191010.75,35462.5,41492.25,2018
1430,2018-12-01,2018-12-02,111385.25,26348.75,98178.25,345104.0,27295.0,3365.75,220121.25,328990.0,146909.5,136184.75,14289.25,44278.5,2018
1431,2018-12-02,2018-12-03,110580.5,25340.75,100931.75,552277.5,8032.5,3350.0,214297.75,246812.75,84384.25,105442.5,15619.0,42929.5,2018
1432,2018-12-03,2018-12-04,110104.0,31710.25,109479.0,499219.25,17736.5,3310.0,215283.25,317110.0,133129.5,136565.0,26553.5,42011.25,2018
1433,2018-12-04,2018-12-05,109714.75,34797.75,83336.25,418268.0,31010.0,3356.75,218173.25,326747.75,219669.25,171382.75,31694.75,40712.25,2018
1434,2018-12-05,2018-12-06,110973.5,35720.0,78723.0,260942.75,32668.0,3392.5,221783.75,376208.75,254005.5,203887.0,28679.5,41652.5,2018
1435,2018-12-06,2018-12-07,110685.75,33498.0,92205.5,403260.25,10872.25,3342.25,223941.5,371882.25,207249.0,170997.75,26080.25,43186.25,2018
1436,2018-12-07,2018-12-08,110226.0,31564.5,97100.5,680618.75,11698.5,3288.5,214490.75,296475.25,112580.0,126135.75,27658.75,42805.75,2018
1437,2018-12-08,2018-12-09,110021.5,31104.25,105943.25,894641.75,18135.75,3350.5,166569.75,130057.5,49189.75,55624.5,24265.75,40607.0,2018
1438,2018-12-09,2018-12-10,110637.0,31854.25,107316.75,781353.0,11513.75,3354.5,193904.0,131343.0,39510.75,59050.0,24426.0,39708.0,2018
1439,2018-12-10,2018-12-11,110644.0,36684.0,94926.0,750272.75,23726.25,3351.0,213171.5,248673.5,126221.75,129324.0,27014.5,42474.5,2018
1440,2018-12-11,2018-12-12,110499.5,39175.5,77835.5,423374.5,18571.5,3216.75,220846.75,353644.75,256102.75,202392.0,28044.5,43526.25,2018
1441,2018-12-12,2018-12-13,110940.75,45722.5,42815.75,123411.0,17305.5,3240.25,226510.75,391438.0,346607.0,250605.5,33828.75,44123.25,2018
1442,2018-12-13,2018-12-14,114151.75,45795.5,69297.0,194935.75,19736.0,3243.5,224591.75,391617.5,353175.0,240040.5,31165.0,44665.5,2018
1443,2018-12-14,2018-12-15,118626.25,45818.75,49703.25,123127.25,9675.75,3251.5,227525.25,387422.75,393591.0,249528.25,45861.0,43925.5,2018
1444,2018-12-15,2018-12-16,118543.0,35107.25,85491.5,182924.75,9247.0,3261.75,226583.0,397173.0,332442.5,182597.25,12707.25,42704.25,2018
1445,2018-12-16,2018-12-17,118222.75,29763.75,75714.5,240467.0,7829.75,3257.25,226100.5,387001.75,246523.0,153282.5,22513.25,42862.0,2018
1446,2018-12-17,2018-12-18,117751.0,34589.75,32339.25,154862.25,12758.25,3251.25,226816.5,389020.5,351695.25,228861.75,31649.25,44426.5,2018
1447,2018-12-18,2018-12-19,116993.25,32138.25,70647.5,260573.75,31157.25,3209.25,222164.5,370376.5,289479.25,213765.75,25314.5,43293.75,2018
1448,2018-12-19,2018-12-20,117530.5,29499.25,110953.5,363860.0,9888.75,3263.25,224310.0,361553.0,246072.75,192943.75,26277.25,43740.5,2018
1449,2018-12-20,2018-12-21,114348.25,28487.0,72309.5,298987.75,18419.0,3159.75,226430.25,370785.5,248617.0,176127.25,27882.75,44476.0,2018
1450,2018-12-21,2018-12-22,118188.75,30934.5,76318.5,665393.75,6570.25,3143.5,212003.25,268907.0,112031.75,118360.0,24336.0,43997.25,2018
1451,2018-12-22,2018-12-23,117852.25,37028.0,34032.5,506602.0,11550.0,3160.75,216617.0,239940.5,98998.0,97075.75,30097.0,42699.75,2018
1452,2018-12-23,2018-12-24,118431.0,41854.0,52415.75,359407.75,9497.75,3206.0,224101.5,247093.5,83246.0,89979.25,24956.0,43365.0,2018
1453,2018-12-24,2018-12-25,118409.75,47723.75,59531.75,293492.25,19312.0,3224.0,224372.25,241081.75,75401.0,93906.5,29331.5,43014.25,2018
1454,2018-12-25,2018-12-26,117769.5,44496.0,112970.25,437556.0,18839.5,3249.5,216443.5,156335.0,52264.0,80573.25,16311.0,40666.25,2018
1455,2018-12-26,2018-12-27,117026.0,42010.25,90037.25,324188.5,24225.0,3257.5,216381.25,207551.0,98711.0,100392.0,29062.5,42016.75,2018
1456,2018-12-27,2018-12-28,117683.25,40202.5,76231.0,210753.75,27662.75,3260.75,225186.75,264010.25,183233.75,155132.25,30418.75,42054.5,2018
1457,2018-12-28,2018-12-29,117648.25,38877.25,51228.5,176583.25,27555.75,3258.0,226583.0,259719.25,216774.5,164004.25,27954.0,41883.0,2018
1458,2018-12-29,2018-12-30,117516.25,37708.75,85028.25,430150.0,10391.0,3260.0,222763.75,241391.25,117293.0,122820.25,15421.0,42687.5,2018
1459,2018-12-30,2018-12-31,117767.5,36427.25,65485.25,526065.0,12451.5,3247.0,209640.75,179087.0,78688.75,99424.75,29729.0,41653.5,2018
1460,2018-12-31,2019-01-01,117755.5,36140.0,55823.5,176882.5,9326.75,3246.75,223542.0,259031.5,119245.0,97512.25,23928.0,41670.0,2018
1461,2019-01-01,2019-01-02,115061.25,35547.25,54910.5,754693.75,10091.25,2993.0,171358.75,121568.75,62157.25,68598.0,16199.25,39042.0,2019
1462,2019-01-02,2019-01-03,115399.5,33866.25,76078.25,613483.5,31117.25,3025.25,196988.25,219818.25,132438.25,108567.0,18694.0,39226.75,2019
1463,2019-01-03,2019-01-04,116278.75,34020.25,63945.75,230696.75,22528.75,3104.0,227575.25,337891.25,289076.0,197938.75,32604.75,40233.0,2019
1464,2019-01-04,2019-01-05,116888.0,34982.75,88136.5,443145.25,9581.0,3055.5,221901.0,357775.25,199299.25,167920.0,20644.0,40789.75,2019
1465,2019-01-05,2019-01-06,116090.75,33818.5,88862.0,523102.0,6805.75,3000.75,219131.75,312910.0,130985.5,131458.5,15863.75,40477.25,2019
1466,2019-01-06,2019-01-07,115779.0,34206.25,64607.75,189513.0,11843.5,2983.0,225536.5,366325.5,205744.75,155988.75,21144.25,41381.25,2019
1467,2019-01-07,2019-01-08,115892.25,38885.75,70655.0,371130.0,10429.5,3032.75,223297.25,352249.25,262462.5,191267.5,37784.25,39138.25,2019
1468,2019-01-08,2019-01-09,114785.5,37517.75,88442.75,875618.0,13495.0,3080.5,216172.25,213969.0,104702.75,126231.0,19453.5,39777.5,2019
1469,2019-01-09,2019-01-10,115223.75,36859.5,108285.0,670005.0,13002.0,3051.0,222052.25,272120.5,181274.0,156652.0,21548.0,40186.25,2019
1470,2019-01-10,2019-01-11,117061.0,45808.0,23505.0,160083.25,10977.0,4061.0,227584.0,342333.5,355936.25,245905.75,43601.25,44576.5,2019
1471,2019-01-11,2019-01-12,118015.5,38592.0,102615.75,392819.75,5340.25,4866.25,219319.0,344894.5,285271.5,215405.0,25882.5,42841.0,2019
1472,2019-01-12,2019-01-13,117939.25,34360.0,106132.25,615603.25,6872.25,4769.0,213932.25,260743.75,119866.75,127826.5,18268.25,41405.25,2019
1473,2019-01-13,2019-01-14,116694.0,36143.0,108163.25,793787.5,6074.25,3730.0,209035.75,131513.25,60603.0,79957.25,9367.0,37633.25,2019
1474,2019-01-14,2019-01-15,115961.75,44538.25,102841.25,738951.5,25281.0,4612.75,204689.0,196417.0,140757.75,144775.5,30306.0,38574.5,2019
1475,2019-01-15,2019-01-16,115532.25,42202.0,84224.75,745699.0,15103.25,4865.25,216589.25,253638.5,179439.75,163415.75,27236.0,38843.25,2019
1476,2019-01-16,2019-01-17,116464.75,37982.0,107190.5,624701.75,31044.5,4802.5,216355.75,292088.5,163175.25,176604.0,27835.5,38422.5,2019
1477,2019-01-17,2019-01-18,116204.25,36388.25,116248.5,633199.25,20160.5,4739.0,217136.75,317569.25,186963.0,161749.25,14797.5,37965.5,2019
1478,2019-01-18,2019-01-19,116131.0,42608.5,31197.75,224250.0,47412.0,4895.5,226026.25,379765.0,343595.75,225217.75,37576.25,36459.5,2019
1479,2019-01-19,2019-01-20,117768.0,38723.0,28177.75,108163.5,63100.0,4911.75,227815.5,367197.5,348600.5,180884.25,12124.75,37072.5,2019
1480,2019-01-20,2019-01-21,118097.0,36720.0,9805.75,52857.0,53513.25,4867.0,227720.5,364172.25,340575.5,185884.0,15539.75,36058.75,2019
1481,2019-01-21,2019-01-22,117862.75,44389.5,39419.0,93774.5,51719.75,4809.25,227502.0,390236.0,384985.75,262253.0,42493.5,36712.5,2019
1482,2019-01-22,2019-01-23,118421.25,46014.25,97374.5,196913.25,37537.5,4788.0,227375.0,389867.5,373621.5,252593.25,27358.0,39319.75,2019
1483,2019-01-23,2019-01-24,118491.75,49203.0,32907.75,136229.0,27035.75,4870.75,227782.0,389862.75,375360.5,284159.0,45823.25,40960.0,2019
1484,2019-01-24,2019-01-25,116724.0,48897.0,15640.25,36292.0,14510.0,4893.5,228116.75,388795.25,365623.5,298413.25,41749.75,45397.25,2019
1485,2019-01-25,2019-01-26,118393.0,42989.0,56852.5,125604.75,16236.0,4900.5,227444.0,384305.0,340529.0,270844.0,34231.5,40243.75,2019
1486,2019-01-26,2019-01-27,117667.75,35025.25,68699.5,435589.25,11532.5,4807.75,226532.75,346540.75,195756.25,148694.25,18539.0,38716.0,2019
1487,2019-01-27,2019-01-28,116828.0,31855.0,81880.5,508086.0,23961.5,4490.5,222954.75,286937.25,124911.5,111857.75,14022.0,38471.25,2019
1488,2019-01-28,2019-01-29,114654.75,31352.0,75155.0,421505.75,24377.75,4819.75,226219.25,366693.0,263978.25,187707.75,26919.0,39435.25,2019
1489,2019-01-29,2019-01-30,115621.25,39521.5,83183.0,266490.25,35955.5,4823.0,227050.5,359366.5,346481.25,239262.0,38659.0,39453.5,2019
1490,2019-01-30,2019-01-31,116268.0,37394.5,75323.75,373641.5,33923.25,4785.0,222651.0,374898.5,315309.0,229726.0,28239.25,32994.75,2019
1491,2019-01-31,2019-02-01,116474.75,40500.5,62624.75,184692.25,54459.75,4769.75,227218.75,379921.0,369866.5,242904.75,40199.5,40812.0,2019
1492,2019-02-01,2019-02-02,117752.5,35990.75,95361.5,262840.75,20371.25,4616.0,224600.0,353985.5,319642.0,235176.5,27858.25,40795.75,2019
1493,2019-02-02,2019-02-03,117551.75,35096.0,31722.0,83190.0,20032.5,4615.25,226829.5,359276.25,296771.0,179940.0,16974.0,42270.75,2019
1494,2019-02-03,2019-02-04,116901.75,32386.75,63611.75,225040.75,19588.0,4664.5,226454.75,352630.25,215672.25,169248.5,15527.75,42232.0,2019
1495,2019-02-04,2019-02-05,116199.0,34585.5,97809.0,385606.5,56589.0,4697.0,214827.5,349361.5,245774.0,184257.5,23631.25,41865.75,2019
1496,2019-02-05,2019-02-06,116265.25,36897.75,79606.5,282050.5,35245.75,4761.75,218850.0,378725.75,290404.75,237834.75,32509.5,38999.25,2019
1497,2019-02-06,2019-02-07,117052.5,34058.0,91282.25,276801.75,54640.0,4702.0,227033.75,386779.0,287156.0,230619.25,28131.75,38715.5,2019
1498,2019-02-07,2019-02-08,117028.75,34251.25,82929.0,518202.25,27671.5,4737.25,223697.75,332712.5,179842.75,158244.0,27207.25,40304.75,2019
1499,2019-02-08,2019-02-09,117086.5,33617.75,106724.0,668273.75,55579.75,4608.0,218354.75,258286.25,113847.0,135064.75,32082.75,39653.5,2019
1500,2019-02-09,2019-02-10,114226.25,32882.0,87049.0,841893.5,57345.75,3854.25,196573.5,117737.25,63359.5,72475.75,15709.5,37236.5,2019
1501,2019-02-10,2019-02-11,116291.5,32505.25,79943.0,708061.25,25343.75,3910.75,200372.25,133453.75,48134.75,81409.0,16707.5,36991.75,2019
1502,2019-02-11,2019-02-12,115225.0,39521.0,84790.75,713904.5,40097.5,4384.75,209104.75,250957.5,115788.75,122481.5,34091.75,38726.25,2019
1503,2019-02-12,2019-02-13,116781.0,38141.0,79167.5,393286.25,46594.5,4595.75,223683.0,366959.5,261871.0,191738.5,25865.0,41695.0,2019
1504,2019-02-13,2019-02-14,117695.0,36814.25,106991.0,365318.0,72096.25,4545.0,222208.25,378084.0,238752.25,197846.25,21521.5,46241.25,2019
1505,2019-02-14,2019-02-15,117470.5,37653.25,62234.75,126655.75,102959.0,4574.75,226538.75,399087.75,282297.25,195501.25,29530.75,47178.75,2019
1506,2019-02-15,2019-02-16,117038.5,38449.5,52152.25,154710.5,126462.5,4639.25,225329.75,400331.75,236796.25,178845.25,23086.75,47279.0,2019
1507,2019-02-16,2019-02-17,118233.0,36035.0,102280.5,284562.5,127754.5,4453.75,220552.5,366916.75,113456.75,111373.75,18962.0,47847.25,2019
1508,2019-02-17,2019-02-18,117915.25,33599.75,64744.5,150623.5,121886.0,4464.5,225706.25,395514.0,113486.75,109177.25,13640.0,47773.0,2019
1509,2019-02-18,2019-02-19,117116.75,35576.25,67648.25,190383.5,130738.5,4468.0,225890.5,398186.5,202423.25,153035.75,29311.25,47442.75,2019
1510,2019-02-19,2019-02-20,116815.0,34765.0,114492.25,469356.75,66616.0,4551.5,217782.25,368368.75,170694.75,154086.25,21079.5,47790.5,2019
1511,2019-02-20,2019-02-21,116305.25,36402.0,103053.0,270613.0,75159.75,4561.5,225102.5,377373.0,219611.25,177459.25,29388.25,46801.75,2019
1512,2019-02-21,2019-02-22,117271.5,36937.25,90489.75,327466.0,63604.0,4567.0,224858.0,408876.25,210914.25,171744.75,20173.75,47505.5,2019
1513,2019-02-22,2019-02-23,117973.0,41609.25,36490.0,202596.5,47568.75,4681.0,225546.75,413439.75,238987.75,175984.25,28120.5,46938.0,2019
1514,2019-02-23,2019-02-24,118553.0,41875.0,35564.5,180535.25,128440.5,4754.0,225936.5,383435.0,147582.75,112211.75,11395.5,45952.25,2019
1515,2019-02-24,2019-02-25,117605.25,37792.75,16636.0,89006.5,127711.0,4527.75,221603.25,385449.25,145083.75,113116.75,11591.25,45187.75,2019
1516,2019-02-25,2019-02-26,117230.75,39386.5,16880.5,97808.0,138886.75,4576.0,224839.5,394571.0,213788.0,168278.0,28889.25,42351.75,2019
1517,2019-02-26,2019-02-27,116146.0,42866.25,9124.75,76691.5,131281.75,4499.25,225620.75,383146.75,230662.0,177750.5,29263.25,37545.25,2019
1518,2019-02-27,2019-02-28,114211.0,42541.0,43406.0,136073.5,149453.75,4438.75,225203.5,375155.5,201397.25,164984.5,28099.5,37537.25,2019
1519,2019-02-28,2019-03-01,114680.25,40107.75,35912.0,407216.25,121549.0,4409.75,223492.5,367107.5,162486.0,115022.75,15039.25,46268.25,2019
1520,2019-03-01,2019-03-02,117383.0,44065.25,36866.25,177888.75,31873.75,4747.5,225327.25,368333.0,227484.25,156856.5,34373.25,46261.75,2019
1521,2019-03-02,2019-03-03,117851.75,45275.25,58605.25,198082.25,35210.5,4784.5,225332.75,349329.25,126621.5,119176.75,13377.75,45984.0,2019
1522,2019-03-03,2019-03-04,116002.0,39181.5,110249.75,729492.75,48658.5,3510.75,167382.0,137081.5,39052.0,67808.25,25929.5,41825.75,2019
1523,2019-03-04,2019-03-05,113519.5,41699.75,91845.5,846575.5,60334.75,4156.5,206357.25,151816.25,60397.0,106813.25,29744.0,43124.5,2019
1524,2019-03-05,2019-03-06,114512.75,42378.75,86491.0,664296.25,70023.25,4526.0,217246.5,242053.75,79516.5,128666.25,28227.5,43538.25,2019
1525,2019-03-06,2019-03-07,114518.75,42211.5,113140.5,488777.75,100055.5,4634.75,223036.25,295882.5,83191.25,118199.75,22947.75,44807.0,2019
1526,2019-03-07,2019-03-08,115216.25,42025.75,122121.75,732920.75,69868.25,4266.5,215949.0,202543.5,81327.0,109835.0,24892.75,43415.5,2019
1527,2019-03-08,2019-03-09,115605.75,45601.25,118098.75,691874.75,83474.25,4364.5,203956.75,196784.0,90880.0,113452.0,37943.75,43407.5,2019
1528,2019-03-09,2019-03-10,114516.75,42951.25,114339.75,809798.75,59286.75,3643.0,189812.0,119367.25,46818.5,86725.0,16950.5,41403.5,2019
1529,2019-03-10,2019-03-11,114990.5,45707.0,60254.5,482233.25,51348.75,4351.0,215900.5,153734.0,43524.5,93696.25,28199.5,43113.25,2019
1530,2019-03-11,2019-03-12,115293.5,52353.5,64920.75,586148.0,66665.75,4486.75,223831.25,242406.75,71706.0,110295.75,36886.75,36172.75,2019
1531,2019-03-12,2019-03-13,116165.0,47349.25,111854.5,574239.0,110939.5,4523.75,221530.25,246806.0,76458.75,107666.5,22328.5,36757.0,2019
1532,2019-03-13,2019-03-14,110862.5,44069.5,109539.75,847933.5,79841.0,4389.5,218333.0,152715.75,94734.25,95882.25,30927.75,36430.75,2019
1533,2019-03-14,2019-03-15,108810.25,43114.5,124895.75,767281.25,34122.75,4468.5,223138.5,194128.75,84898.0,96363.5,31910.75,28043.25,2019
1534,2019-03-15,2019-03-16,108996.75,45391.0,123502.25,789749.0,36130.0,4253.5,220331.5,184064.0,72103.5,100327.0,29475.75,35224.5,2019
1535,2019-03-16,2019-03-17,108984.25,46566.25,117839.0,671609.75,53091.0,3866.75,213828.75,127951.0,44370.25,77210.25,36067.5,30110.25,2019
1536,2019-03-17,2019-03-18,108948.25,46672.75,108875.0,670229.75,103202.5,3823.75,192972.0,121341.25,46512.0,61396.0,20427.0,29175.5,2019
1537,2019-03-18,2019-03-19,107814.5,49054.75,104445.25,616771.0,101951.25,4498.0,213313.25,220734.75,118171.75,111978.75,33344.25,35052.25,2019
1538,2019-03-19,2019-03-20,111968.0,48700.75,40806.5,168256.0,135391.25,4658.25,226329.75,349033.75,224944.75,182786.0,31580.75,34567.0,2019
1539,2019-03-20,2019-03-21,117056.0,48576.5,74431.5,171813.75,160745.25,4289.0,224970.25,368762.75,178723.75,172581.5,22524.25,34943.25,2019
1540,2019-03-21,2019-03-22,116934.0,48596.75,87593.25,133631.0,165044.0,4175.5,224895.0,382342.0,175211.25,167576.0,20935.0,34439.75,2019
1541,2019-03-22,2019-03-23,116903.75,47416.75,28501.5,84918.75,164430.0,4192.75,225136.75,399901.0,170576.0,167402.75,22202.5,34871.0,2019
1542,2019-03-23,2019-03-24,116685.0,44356.25,44031.5,151323.5,155150.5,4167.5,224827.5,373650.0,80885.75,111690.0,18256.0,36579.25,2019
1543,2019-03-24,2019-03-25,116566.75,43182.5,55343.5,124792.0,137483.0,4277.5,224088.75,323104.25,63209.75,95856.75,15991.0,36172.5,2019
